Año_22,Año_23,Año_24,Año_25,Año_26
369999378.0,372116960.0,385609183.0,506780170.1756088,510811114.93222624
6282203.619047617,3257193.0,6247328.782608695,6178244.000000002,8214799.039999999
7121682081.911417,8628524392.990211,8086639419.409091,8973265982.826086,8961148572.0
160956989.0791178,192902497.77763614,213161824.80293635,218913606.91809934,303066241.35946375
9567457.0,7529108.0,9013813.97654057,27765922.0,27950751.0
45626854.0,54795594.809523806,63441882.40909091,68069617.95652173,77310556.50158505
153566242.0,144501610.0,230332667.0,290063530.0,362691176.25
13267922779.65,13316174945.952381,14640054811.636364,17322187460.217392,16107813876.625
367686526.55,342966294.9047619,403688667.54545456,476543887.0869565,459948188.5833333
1863940027.0529943,1955110293.6565676,2034829340.6795402,2592512055.796729,2569870571.542959
2675518970.0,2765000442.0,4040463683.0,4948716526.0,4893543382.0
26265675.0,43353878.38095238,110612699.0,74946337.21739128,71716294.125
699281.9047619046,673791.9545454544,320504.9758547104,273198.17119647027,198161.18020244924
487285883.0,332040447.0,464621552.0,549443580.0,491229268.0
1043882077.0,1117065480.0,1305860892.6818182,1433847343.2608695,1372605559.6666667
678213576.0220103,757798891.6820507,664632712.8345522,767065129.4132681,587856027.3374535
950980987.4499999,991425718.3809524,1094028589.8636363,1210049108.9565217,1145371857.4883237
2057967061.2000003,2040245456.857143,2367158394.0454545,3122343572.6086955,2898189774.75
821959067.7963438,509475015.74154204,301684867.0,416349078.4940138,414415818.9839543
132320193.0,158021829.0,190956789.0,286347078.7826087,421140931.92319036
943816599.5430716,914985150.7170067,1121910695.8007076,1578290454.6086957,1239577201.0
1351654281.0,1325162623.0,1151700488.0,1142268816.0,964035014.0
1481083015.0,1594496672.0,2120452629.0,2028311318.0,2249518591.0
42156457833.0,43128426542.0,47210684484.0,53693376057.21739,50340737590.958336
38864838604.0,42345410621.0,48348897300.0,57799741961.0,53417303859.0
4409829316.650001,4608529792.714286,5094140465.755606,5863628582.779403,5564849023.458333
6084026903.0,5766397395.0,5668109322.0,5898669583.0,5565718551.0
2964986379.0,3101495820.0,3223974145.0,3772136971.0,4624674317.0
47054236510.6,47880289733.42857,51291353253.09091,53604283133.82609,52825570160.458336
1232662573.2521467,1059467591.376472,1413461999.604454,1219284209.6685398,906799112.7317529
79752032106.15,78080420640.95238,83720005591.13637,89753770826.86957,91213778310.25
1212353660.0,1070476744.0,1023361749.0,820437825.0,627357255.1352899
49285248142.833664,55685308273.217316,55361058144.23425,63941460740.21739,58483909636.56068
14185912341.0,13489376229.0,13986334733.0,15718576108.0,14091970525.0
1663044138.113579,1033883392.0,1178907391.0,1224303341.0,1283227721.908091
30836224018.75,33264689505.857143,35486845606.36364,37240660720.13043,35640358565.083336
8702258131.0,7904572429.0,9372024812.0,10913263646.0,10293478382.0
78613536293.0,78152499473.0,77504323403.0,83013631941.0,77565025949.0
46382460765.0,43449167890.0,46103519158.0,47226265794.0,46110494832.0
2226765953.238165,2053095210.802036,1853410995.2701325,2048842779.431428,1794916839.1735494
3260374513.0,3170290156.0,3223782920.0,3247900419.0,2877504769.0
7264219702.55,7394679663.857142,8479776614.0,9229228407.434782,8836046877.791668
10997906658.355806,11621976881.432642,12385009994.44636,14683123878.378534,18016592500.537556
433078851.65803206,338348855.21984464,418650672.10278803,463837011.9316234,276979173.90278095
1691520785.0,1640768669.0,1826499378.0,2014078821.0,2062783251.0
56265547765.0,58308296627.0,63317651409.0,68758683854.0,65504444317.0
18457959489.885918,19400459720.421436,20208502291.04499,21347350318.450882,20739738831.116795
6476827527.483695,6577069992.951147,8622178074.156145,9464961755.341349,9533771796.0
4013889282.0,4812962817.523809,7536328703.0,7841881006.0,8289568741.916667
5990626839.0,6783664950.918896,7268410113.104524,7801371075.029205,7801030271.468792
1834667996.0,1248165277.0,1455824907.0,2241754119.0,2000724159.0
98589269835.0,99639787082.0,108672639444.0,116998815617.0,107504885001.0
9792353111.0,8461503650.0,9437065887.015036,12197060607.15196,10126142295.158108
537016496.0,531109218.0,553838842.0,642310009.0,594126392.0
1307072375.0,1348053904.0,1546534348.4545455,1579740765.686902,1637856633.053823
2761986785.65,2592711920.7619047,3323815441.9545455,3537190720.521739,3629741192.9166665
53714660516.25,54869389835.47619,60842016247.49743,74784145801.95653,70954981698.04166
6264719916.0,6368605173.0,7052691501.0,8290376676.0,8207650311.0
12438858558.65,13924849236.733553,15096861276.668839,20862364273.00935,18306321896.708332
21133109562.0,21132908864.0,25635450636.0,31516186678.0,25675065787.0
930162105.117135,780598448.1777169,872625848.1653831,1103569165.3151083,1056553790.1411998
20305563.91858199,17823269.30413443,16983058.979545422,16888487.15819353,14697631.26052584
5266612199.0,5725555548.839974,5857776856.50849,6120608871.475134,5520200898.14211
14135814066.0,14278643683.0,16293254140.0,17751117821.0,16577234941.0
4487250306.5,4736333674.238095,5336349193.382949,5502446945.332421,4724185237.75
15076659433.355576,16595984323.655283,17206368899.066856,17854273475.466892,17329906907.94729
51847876295.05,50993682189.61905,55491069288.86364,59429872538.434784,62227944916.208336
7751511780.227586,8422778826.94825,9208658459.055109,9916857219.139606,8332836966.329828
4847534147.0,5176515042.0,5858502182.0,7003632650.0,8318442839.333333
65178393.49725806,61283035.0047545,63188258.04319184,89512126.5511737,217820289.41963357
293234172.0,233189033.0,222159890.0,264831373.70304298,204553927.48647696
98799590.25989543,98321516.00488809,126997468.71293822,108233125.55876797,93522790.14148471
753304225.0,770292483.0,781535098.0,861536978.0,840239800.0
1987831036.0,2085185521.0,2157337344.0,2319436554.1664796,2230471927.968676
694109149.68227,558749474.4285713,587317300.5909091,609303220.6521739,622947496.375
302855041.0,222875394.0,289445922.0,291823144.0,264457165.0
273465557.282139,276514624.04506177,317351595.82489556,278039325.4861198,232277608.04992113
799553646.9198902,867650061.9078953,864283642.2437949,949837380.8682765,1013272678.9653054
140056417.0,182939610.76610094,190211893.25087738,187611941.1225461,171169943.9001733
6485439990.55,5569783196.523809,6838410969.818182,7575533064.73913,6862662308.384864
54408974.52380951,52796743.99999999,51238795.69565217,34383349.550198525,30416798.927779842
1757236743.4428687,1612584461.5238094,1758774548.0454545,1857279692.0,1885747126.9832206
18475851847.0,19203942329.0,20648134756.0,24216290807.173912,21492332568.0
16896791.0,14721966.0,19009853.0,14930099.0,20855328.0
1629309919.0,1610099576.0,1819379838.0,2076038780.0,1978458993.0
1146119113.380654,1096620905.0575216,1201996996.4891338,1348938975.7982907,1196789294.6898181
2806596496.093209,2889566215.7000165,3179152184.3915057,3368628533.742251,3423894516.0
3866135221.374959,3771130675.282537,3812426622.9126735,3855095329.835055,3735422785.529379
140147377.93210012,113073114.16868432,151226386.83053902,218656668.2565653,147667809.91375995
204591856.0,187693178.0,196676559.0,206029375.0,190228989.0
702163084.75,724250709.2380953,788634240.2272727,768104205.7391305,777595357.9583334
810748420.0,826238778.0,893654715.0,886550227.0,818345472.0
7687303.712822356,9141773.534452427,10704693.302010473,9227855.779213974,8478908.56727844
71156463.24332947,71540778.3389508,90070541.24506715,83829376.88470635,86266499.71731609
2851794150.0,3062565122.0,3325339129.0,3479957748.0,3294917335.0
415118100.0,416270340.0,444094877.0,490371637.0,522101969.0
1415380487.0,-260453083.02953112,2750207799.3827963,1099140622.0,803521163.5493828
157378166.73443088,156908591.96949494,161094139.85411063,160055830.58356586,152688323.61570656
175491817.83409333,149371363.39911044,154661327.35610768,178843010.7184304,187633413.69663998
239769208.10757676,23979132.31242074,28356658.538333237,38360637.772122666,114422296.77560484
6460917241.0,6450865136.0,6715689447.0,7706542881.173913,7268414455.0
4029531688.0,3555827713.0,4663983584.0,5507921369.0,4368182249.0
109441782.0,99392786.64700818,111491889.443746,102755466.59637523,88295298.15506174
119556903.92610128,134684847.50200513,147851455.53953,165717331.34272432,190802106.9325986
39957035.98868587,39477855.554877765,43187286.318004124,50563003.669669695,48671543.05624786
3207789734.2,3459398347.095238,4061912198.0454545,4700160034.130435,4186567926.333334
326493691.7186636,367530998.25108427,390208556.4424176,473987893.7502881,439223683.8726335
246608105.84999996,321574477.71428573,290838921.04545456,327421391.6013533,345905022.5908478
1556088656.0377624,1627905138.452732,1988666953.2147646,2868937221.0,2276351928.899001
68977647.32203142,91895015.11058033,17124367.24954834,28806957.82733181,31104350.926228393
178211.60425437268,160123.69757449292,318044.9167323188,156688.93953060202,143837.47849198608
210703809.57541084,299330673.05294824,274758678.3925817,273771620.1093923,189043528.58943173
9539724254.0,9686331426.0,10447863801.0,11463514021.0,11110927353.0
441000722.0,386761960.0,389080542.0,390833058.0,369452222.0
974306193.3500001,1024415007.1904762,1092692085.6363637,1158252912.5652175,1076263961.9583335
2191212287.0,2228959741.0,2191547896.0,2578632981.0,3132267229.0
299179997.39379984,280737397.47619045,336155526.3353101,335268685.91339564,366261474.996115
79854725.7474663,110323239.72524998,94534869.96855886,103298503.3102551,84192518.66605137
1666553005.3406796,884151039.0,1327649599.3649282,1789577110.0,2363282968.375
1253479959.034315,1262307479.6951323,1460667905.4974668,1577531000.4023457,902291964.8013763
391521777.0,269872081.0,404769866.0,451472975.0,362941286.0
250308883.0,315581759.3333333,299582102.09090906,254538214.0,270534405.0
766555700.0,768139530.0,911169347.0,934062897.0,1074527500.0
28566449.0,23262191.0,39842334.0,58939517.0,44658283.0
2148559361.5,1765108517.0,2485619909.681818,2183214855.0,1884105195.0
333985127.0,249048485.0,224311847.0,344491672.0,552220673.0
896535940.0,864935482.0,856743367.0,995221428.0,1148091131.0
23886638.415282544,33080410.526067458,11549705.361444969,14625499.542673139,20364482.55476246
12793093701.070799,10741161402.428572,10570989411.157526,13729588152.40254,10852092765.283836
8425655.428326434,7706842.669069535,9990990.15996483,10292256.8293236,15913232.517760433
462968993.65,370816390.0,274985669.0,388005293.0,390756696.0
3724612354.0,5089272046.952381,5104261574.954545,3816156431.0,4084505330.0
237300936.8336931,264278762.17227462,161740326.0,180903424.0,185891404.0
1573333912.8,1593987522.7142856,1435361745.6818182,2015754543.7826087,1898291241.9082012
388506578.9833626,400640407.2919168,389425599.5017204,436761040.8257484,500853266.29136
2339334634.0,1697933947.0,2089058824.0,2012456224.0,2558517516.0
1543319309.0,1645998751.0,1559975925.0,1531336823.0,1632103192.0
120057456.2487027,118754627.91107015,117559671.01594728,124488193.4468754,156901975.56224462
1200270656.8248022,1073491784.0,1119071341.6423223,1102297954.1221876,1000994764.0
2466465735.0,2090705801.0,2444531203.681818,2904350322.130435,2760418495.2083335
335221637.5416701,191281236.09607404,110264095.06112379,201330810.5407763,254119002.94274464
84274406.0,46009728.99999999,53938453.0,38831161.0,7427222.0
84893190.0,64787301.0,77798085.0,98086370.0,91550085.0
3270723070.0,3417064958.0,3294307599.0,3171706876.0,2707441942.0
1309462140.0,1129360915.0,892823309.3731273,1008846834.1615758,950540598.2074684
2388008149.0304885,1774185851.0,1330854040.0,1842827652.0,1560552572.0
46423245.0,53153006.0,77745998.0,139011552.3478261,101634381.0
520600890.0,477441007.0,477119612.0,431423029.3060035,453366710.69684315
0.0,0.0,308999430.9954711,-114912855.04949856,51424495.298082024
1685544994.8962436,1480266701.0,1308601478.0,1477440516.9393618,1729307168.625
129105050.0,170872128.66666666,292405723.6818182,546726361.3725356,381159074.0416667
383180468.7330367,306440726.5238095,200635519.0,239394387.0,197631779.0
132231310.0,104593576.0,73870523.0,84439382.0,93564292.0
16702623.755623916,12291143.860945497,12220480.537596762,10248115.971695486,16253850.888707131
405870928.05,385015090.47619045,276323176.0,322138629.0,487317043.9583333
117157369.45,130888594.42857143,139649640.77272728,171659908.39130434,356589310.0558127
748266630.2520208,511103911.8212904,461512512.0954911,802771711.0,790797941.0
3678559276.7216415,3653144527.98836,3944424249.857463,7250938447.077741,4777271313.0
2852352112.581582,2846029488.013538,3395646264.362333,5260407028.304348,4697831890.458333
25694090.255138803,120471687.76172632,72896627.42393547,205744054.67959577,228749115.48373264
238037342.0,222880918.0,365361177.0,244972805.0,298441167.0
717340549.0,737055167.0,730181686.0,667163266.0,693196726.0
1183705678.3995004,799912253.6190476,678632638.0,984673401.7391303,803670259.0
3399715725.45,2959388915.3809524,2544595708.0,3344606079.521739,3646257764.4583335
4744542718.0,3479202306.0,3988317429.0,5033589249.0,5479956516.0
346559841.13076425,326520013.3352615,349949627.47009045,636749814.0869565,770358389.0
113296320.0,195089428.0,175148437.0,202564093.0,81759715.0
333305907.5747837,373151945.69061196,305947271.24829525,321390728.06150126,425036654.2187346
1254972299.0,1676805734.0,1446372363.0,1659956856.0,1424726243.0
425528113.0,452035424.1456848,527469616.93861705,616365785.0,439614958.55225927
2102093624.5488658,2648226750.326375,2320669903.567816,3161871863.236238,2213810527.3250823
6315310051.511023,8015399889.5784645,8213684490.0475,8899286454.877216,7894825413.441202
2043788989.0490825,2280399305.617047,2459475745.6000543,2812089985.4766455,3039697433.270126
2821132505.0,2594982655.0,3742872889.0,4746256354.0,3681769246.0
890325461.0,1242826109.0,1428699073.8636363,1701085980.9130435,1203084143.0
3800160477.0,4280152812.0,4283169297.0,5434259913.608696,5188992105.75
1250691940.0,1242650981.0,1598367962.0,1616101642.0,1160684801.0
22154522919.4,22063817352.47619,24153702476.272728,26333032160.434784,27546873341.791668
1377133550.9999998,1119061847.0,882821189.0,1102568090.0,494738127.0
4408155501.419422,4855987668.10147,5051600130.493721,5806097140.688146,5168963769.14874
42347204881.33782,49086409871.43533,46191008095.72589,54512859048.31079,45754001193.14286
1691413903.0,1786106763.0,1930957835.0,1965328378.0,1874396298.0
344028201.6147982,974751054.6619437,1235378609.1164565,1115726903.9893029,912177686.2897954
1098605012.9753556,1140425625.61415,1151252152.1793344,1218645980.579761,1278490751.0936565
35319263346.0,35825729460.0,40051720097.0,45441910456.937294,41007886383.0
13652880030.464294,13042010545.720955,13410163150.188984,14094218596.378181,13633842690.887846
304746611.9547141,295072867.51391184,286995564.7421252,355915100.44964683,385649672.8248495
1470965756.0,1491933308.0,1964243711.0,2171896852.0,1645432300.0
3184577098.85,3409749051.6666665,3879916528.681818,4203307851.956522,4373118883.458333
3654724239.2909575,3169776708.528561,2763621284.41699,3505073290.8060293,2700664698.9787955
629974035.3836061,1020405597.7464279,1395576161.683546,1736732620.8789585,595434787.7968533
800509236.0,826554387.0,775705289.0,713413555.0,827265598.0
21889097728.0,23249997831.0,26270281694.0,28586917901.0,27435595883.0
2764888896.677193,3456896584.679226,3364197372.6500053,3959526300.277301,3245799190.01632
2134802671.0975776,2174155303.006424,3078377990.6710873,2785838894.7775774,2477729212.67867
3022641972.0,3046551835.0,3712089685.0,4472319021.0,4026559707.0
609699332.9900353,562994441.9825679,637512247.4340903,872243974.0,1062046139.0
6294681345.691351,3004947786.0,4240385059.0,5668273207.0,5346509464.0
13039217619.0,13300072447.0,15059440181.727272,16191743148.26087,16702309635.583334
1792081794.0000002,1691140618.0,2436848898.0,2177650979.0,2263791351.0
125873722.73973796,166937413.48089156,153806522.7393382,148091516.11111945,132140445.99482986
737745957.15,774736894.2857143,875525712.9545455,917215643.4782609,912627887.7083334
184800958.0,183794719.0,244646675.0,262421775.0,237765608.0
5771812299.459673,6524970343.671881,6161100396.105161,6807307876.467917,6761766409.367356
12302946283.0,12381650004.0,13880073691.318182,15431008554.47826,14352499499.458334
1659043547.5,1908500337.47619,2025559140.6363635,2382597905.173913,2236729403.625
3214685951.9999995,2888906980.0,3081760761.7797956,3193929700.6689596,3350292035.279128
3194007003.9999995,2781318140.0,3439364142.0,4503288220.0,3844601291.0
1716023.6526795747,3654075.671155949,9208647.24523013,4833591.166666668,4666838.48
413154475.72511613,392422108.9716103,364398607.5387192,408039047.77751166,461665740.72241044
2517656212.732774,2762348315.982604,2928295580.2143254,3535991380.3511486,2820111700.337914
844927734.0,997339519.0,1002267638.0,1112257645.0,967557331.0
5273001029.282414,5344823230.34834,7794429746.846045,8597316920.53963,8081684706.299171
10701223821.0,10743641149.0,11406561386.0,12890174416.0,15286895610.083334
2164755677.6,2189995876.857143,2479380703.0,2666484871.2173915,2772472899.5
888038057.8955591,826474517.377244,1052017591.4823748,1324846728.259097,989901515.702411
31092625.0,17585675.0,19091150.0,14832832.0,15578190.0
41952250.410438806,58813243.72727273,60855605.18954466,45925607.344251014,36329497.04829474
99692493.93903524,112480361.33451563,99060090.5922321,113321590.49363504,95810090.55744638
539722562.0,587954362.0,650221546.0,774454013.0,722362612.0
1331218955.0,1392602611.0,1475490790.0,1590418041.1625953,1584301301.6852715
143430468.36197552,50937677.00560886,150329108.68617976,148868705.05134174,160471597.3035164
162202994.4629319,450527740.4653009,231564571.57899076,274919983.84593016,191857815.9235238
395435403.2708659,524351983.7257452,497771902.2609093,600839048.0536486,489488167.55965143
674365969.0,799378482.0,730697329.0,663664920.0,641276688.0
144656219.0,123770348.70682359,232561002.0,226035621.0,232307385.0
3542441229.0,2922395382.0,2925652505.0,3166112277.0,3080841227.0
62943624.66666664,65220831.86149355,65541607.00402205,62829557.660575524,65606144.195844054
868008506.9,883820926.6190476,955917513.2526028,1194843155.0,1138704100.017816
9958323214.0,10215294936.0,12457222129.0,12749839599.497814,12176791832.121683
2263999474.0,2031170930.0,2022061085.0,2030160109.0,1934951660.0
15699131.453806866,15955082.312440895,18979023.34646682,24669186.62263619,27272803.317341626
1017594116.0,1106726657.0,1077243004.0,1167499800.0,1005887069.0
2122613295.0,2191118293.0,2320486159.0,2109070592.0,2149688329.0
1968592870.7828598,2206852347.6250205,1888443046.2259727,2177333934.2254577,1674630731.9652977
266714770.57142848,262186861.99999997,258746437.60869566,258223198.41666675,254680298.72000003
96939108.85011157,108440567.4643622,113730848.00682916,109392194.16503006,96561556.69329713
244161470.0,263550248.0,286422170.0,262353793.0,267332664.0
384098933.8816457,346384360.3882995,412688461.089124,401210070.84592915,380115783.6869445
2844121.095238094,2850859.2727272725,2800389.4782608696,2827885.333333334,2841923.68
87184787.0,84678895.0,58304515.571817555,60052256.49740487,51733879.74896874
1590493079.0,1717459962.0,1807020026.0,2037174509.0,1964162033.0
480365091.3673159,473857172.7569927,496078494.99042857,579667797.622901,539961721.9525449
493905058.51258576,492842962.58395636,462471829.98504525,479930141.0672362,453969722.68867517
122935772.0119327,142122490.51184642,143899390.20308998,175755555.23167807,190233238.47511515
129651418.11220871,106488483.08344883,166055951.88024485,193712291.74300194,196753158.6715083
5051270.142857142,5085592.318181818,4888097.0,4694034.500000001,4519910.0
4707323411.0,4568955340.0,4924915710.0,5284044332.0,4930485210.0
1631907486.3415148,1360857862.3246052,1500413099.973353,1785194177.5657096,1648634483.7001965
13744875.520071391,19357986.42349316,12116073.0,18731347.0,11478751.0
37299384.0,32070981.0,40511370.0,36756450.0,37574618.0
81646825.55448873,84847142.84974515,52253476.0,60818339.66706127,74795329.45940009
1462903044.0,1566578839.0,1801579331.590909,2302855453.3913045,2118503379.8333333
247684412.0,247707596.0,263593797.0,380338849.0,374431562.0
184968322.3,184261892.9047619,220658614.1862758,226941236.79631126,272693521.22073096
6527784081.0,6749690962.0,8967582650.0,11246527722.0,10050624346.0
38431278.07111443,19832531.866240706,34693986.87857032,31540433.31784324,26202416.073298544
-508665.7757530024,2522301.222024669,-279726.3449476408,3807206.874874698,-181490.23306335066
135100832.2126694,125612588.08477944,169557630.7965216,156832615.56502703,117938990.6717782
9234804779.0,9388299250.0,10504558593.0,11489474512.0,11396925391.0
222943217.0,187834080.67195827,210161701.67628515,211213907.96509317,196419585.54802874
269984481.0,296674199.0,306147725.0,344427980.0,335854070.0
1914783973.6502504,1851822753.9765828,1826753228.1118715,1980926968.1585793,1923812181.6981766
143581037.75,153521921.80952382,195417859.9090909,262061763.82608697,235489348.0
57281546.0,44409471.0,68003670.66904305,77539695.2284064,85936485.342872
931335286.0,910874233.0,1023791092.0,1230064484.0,1338145011.0
419030084.28669024,415399536.9922089,376624946.63647014,418766345.5730556,396585002.0022011
825525250.0,799418697.0,1073901060.0,1141322357.0,1044732552.0
6486359768.35,5688982507.0,7981264356.363636,7695076871.043478,7943903671.6736965
39891595218.99999,39491084218.0,42951995442.0,45921095736.0,42893751923.29766
1956622656.35,2213260916.552193,2412727991.0924907,2620764408.2551026,2767840593.073506
2363867874.0,2347928081.0,2371239162.0,2697225211.0,2676694005.0
2462595864.0,2569700617.0,2653420287.0,2668977928.0,2746234397.0
17214962973.850002,17446898288.666668,17314098131.636364,19304341458.608696,18327172205.75
922227274.9130307,900627305.1974226,983500272.8705537,1042982947.1544642,914797278.5623293
33490404681.925877,27681367647.286102,36645900492.84837,34497370686.72262,37902433873.208336
314872412.0,311911135.0,417127734.0,413992941.0,277007003.0
7461338128.783268,8214947294.238095,8334927650.299631,10308536369.956522,9907680667.833334
113874640993.0,111851339572.0,118921215913.0,124357173449.0,119225548875.0
2684657415.0,2850128793.7696443,3066049702.8760695,3270530705.413001,3190601735.848355
471546693.0,485286294.0,606948479.0,901488324.0,693692478.0
42742681423.0,43182141636.0,48011449084.90909,52770391967.69565,50413826796.0
1896945376.159204,1929454607.745546,2173611157.6751313,2200651785.151934,2271654219.571849
28639001174.556713,28024724784.792633,30476120099.4994,31287015211.194515,30936068141.170185
829086490.0476186,909299150.730011,850343963.2254676,911376725.0,917801841.0
1254427153.0,1172008555.0,1315452429.0,1351074557.0,1295857148.0
5016963691.5,5026417803.857142,5219351065.454545,5483815766.73913,5631472765.375
6510856742.0,6568844764.0,7064816641.0,7212820005.0,7632841208.0
315914440.44821614,1228348238.8375134,1856996696.1913447,1409818600.5091844,415212847.8509823
1576443703.325061,1402125702.0,1639931272.7243724,1456160000.0,1514040184.0
47285325779.0,48682946666.0,52344582171.0,57497149402.0,56592871573.0
6605877790.623705,7134063822.761046,7418929882.211554,7902853612.497825,7598982242.189473
2787374917.626752,2584533312.674636,2832141544.739559,3394854650.674953,3527935905.226441
2435413623.5285635,2162242319.0,2264615309.380045,2182118540.248483,2097630569.4286027
1708003720.0,1693439023.0,1658655761.0,1906273904.0,1909381275.0
4771388263.583242,2005157267.0,2824698584.0,4450125926.0,3630628058.0
32062189586.0,35523608509.0,37945855981.0,39489499149.0,37195476980.0
5262856801.397397,5608529168.280776,5552186165.522001,6439723990.504485,5418606885.030804
322479043.0399792,276085057.0,262619213.0,269202337.0,271565696.0
647730505.49815,587229249.0,691778720.8484608,701970012.6401126,744348327.8422018
523614525.0,767997228.2857143,935555429.2727273,1112714023.2173913,966134998.0416666
11160601009.3,11190497227.47619,12718678223.727272,14893808606.304348,15083769629.75
6350132209.0,6679688155.0,7615918598.909091,9184421215.304348,8458210322.416668
4037354070.8499994,4576739911.080026,4327171999.830753,5333581862.862462,5484306268.40368
5799363650.0,5228621812.0,6913883578.0,9061880818.378141,7955849541.818633
4671543673.0,3365161710.0,3788221452.0,6112405560.0,5937814920.0
58221229.71301833,52668940.551117405,54497371.96206417,50864265.29557337,46286604.51034483
2861977066.0,2510812647.0,2729062494.9706883,3068755975.213914,3807607812.1153607
5726785553.0,6041011226.0,6282802688.0,6995768859.0,6367795161.0
1749142819.0,1690964097.0,1879728642.0,2073522574.0,1970540943.0
6379897279.7,6585759056.666667,7185968693.0,7959093798.173913,8262769185.875
32303109152.05,33445247445.0,34883463893.0,38371448176.652176,39453441734.166664
3907519392.4260697,4051317814.833132,5027601117.0,5596191305.0,4922812465.774625
768745049.6249228,800389483.236373,887425276.9829876,1003251518.5861071,1015980453.987366
1318489476.0,1398261075.0,2285012208.0,2252348611.0,1894183303.0
700462910.0,676229954.0,748690474.0,774894263.0,668833085.0
2734037940.3212676,7130604862.0,4076640054.9999995,3691287742.0,10760476543.0
4521201137.0,4346325507.0,4214545919.0,4885924322.0,4968290282.0
26530748449.0,25035241296.0,23860428846.0,23863922784.0,22067294304.0
3699007245.1,3542468116.9244385,3202818086.1931915,3091669474.3558464,3242770389.970593
2840418547.0,2684464361.0,2658902035.0,3012441569.0,3005804779.0
11531942727.0,13124116584.0,13108203505.0,12166835941.0,14097703611.0
12270242986.55871,18703192833.28728,16427477227.778057,13789377482.087746,28263356455.993256
691715050.1384681,661377185.6000402,642633867.4875759,728662120.0002158,659938878.0290741
53378004648.84946,56557435102.003746,55010583547.1864,55883747142.95652,59002315895.166664
695905458.0,496326687.0,409578115.0,434009957.0,443707693.6216188
7960882767.25,7894037593.476191,8224457826.636364,8804914364.565218,8202537949.833333
101135313439.25,97317959635.85715,98237198202.5,99005683186.21739,88394465657.0
5378793494.0,5474581513.0,7006016507.0,7622947313.0,7531873290.0
1107183009.6742373,844456783.0,841660800.0,983541789.494543,1026761105.2476747
20893246369.35,22915752448.04762,21778763209.590908,22602668526.391304,22633388886.875
3271780373.5197444,2945788508.646637,3130113736.7178106,3386007895.673041,3049196632.955922
35671781196.0,34747191231.0,35106164695.0,38351613727.0,38579892173.0
3302782696.362933,7737987478.812323,5461728750.362457,4276687612.6911297,5302984315.546191
1480555522.0,1499859157.972411,1464211327.0146387,1563128587.8982577,1519410546.0740051
9563504497.534945,9174232844.162876,9289140661.184067,9949151387.808296,9504020204.686672
18709278597.0,17646735434.0,18437652319.0,18426490903.0,17623212065.0
72187933.53335573,79565802.6640129,66995412.61277106,64561562.285124555,55486835.44406465
2126634181.8789964,1526965354.0158148,2332386854.709256,1062049713.9425075,1682889908.4107497
24784048194.0,24798400502.0,26192654415.0,28121505832.0,28237240369.0
12388634205.684452,14558417081.09928,13557268948.722622,13944327669.984674,13540611866.850601
7127856159.0,6604366835.0,7568396733.0,5912159268.0,5276468720.0
1720813835.0,2547957254.0,2072976169.8815467,2179144030.7744303,2498991529.2342906
2347843664.994897,2058778564.0642028,2454588579.8865623,1771046668.4452775,1788397262.460722
2172478984.0000005,1150450814.9999998,1371329469.0,2530878950.0,1428372077.0000002
46599554817.2,46694770852.90476,49984408951.545456,55265939751.17391,53450982553.625
18932278923.0,17677703781.0,22595421951.0,25779356210.0,19950004291.0
1087312119.0,953398500.0,973972352.0,983799886.0,884016835.0
1434820497.95,1624658610.6666667,1686918044.7727273,1774076624.521739,1768569517.625
888563696.636974,654657223.0027603,655500325.2309985,692166339.7762101,556154563.0
13520555090.4,13415292218.190475,14511470613.727272,16256568017.217392,15574127912.916666
3251064075.014936,3324348148.6856914,3544168443.616229,3892250398.278579,4063151098.0
2526391578.5409636,2640264180.709105,2744786561.7798586,3316219647.8911023,2994126203.533871
5933994091.0,5492548573.0,7548758108.0,9487693732.0,12304075962.0
888598775.3316658,987157847.8046782,1591334785.5999222,2043136964.382167,1666393064.4351559
17091990.687469654,13976668.28010261,17091104.83458299,13974424.461026128,12339418.976694
1878938752.7970572,2839459721.1091185,3088679520.618067,1667281349.8475835,2788171541.3488765
9927779323.0,8191793696.0,9151490023.0,9257175091.0,8614357620.818823
3853151465.15,3877250233.190476,4096550365.090909,4088295939.4347825,3828046125.7083335
11330345020.25,12508168160.619047,10336812953.454544,11926834292.652174,11616092692.166666
57955086774.75,55548845702.0,58069523149.59091,67296023930.08696,70234736249.625
4612232829.381517,5753186459.69774,5511084593.019418,6525786801.113878,6509648072.51859
4522944560.0,6806096176.0,5756526077.0,6109668438.0,6546752548.0
3869849232.5886865,3862644494.577207,5171055175.092279,4764049871.138277,4690352715.354394
214422852.32668203,234232614.33339676,260146756.8404649,269290470.0,234917749.0
2793698039.0,6945019371.0,9464471873.681818,7573174289.0,4994908588.0
659782727.4939206,549547476.9736645,567022974.7970183,584514880.202713,554671161.1766809
2367871717.0,2204731660.0,2187720155.0,2242741025.0,2026317264.0
219104054.0,172748694.0,146395982.0,152249892.0,159226076.0
2102873319.9999998,2269663451.0,2662897413.0,3147376336.1734915,2407602679.0
3044408005.0,1745086858.9999998,1717688955.0,2979745570.0,3002961466.0
23881116098.0,18549674278.0,15822276413.0,15984090549.0,9486703542.0
266132481.0,380897822.0,311404759.0,403431299.0,508305001.0
